11021,0.79,-7.05,0.91,56.44,24.75,72.25
11043,-0.32,-9.33,3.33,52.44,20.94,71.87
11065,1.22,-7.23,3.25,48.88,17.50,71.50
11088,0.05,-7.22,3.00,43.31,12.44,70.81
11110,-1.90,-9.80,4.24,39.63,9.13,70.19
11131,-1.16,-9.01,3.67,36.31,6.44,69.12
11153,-1.99,-8.36,3.62,33.25,3.75,68.19
11174,-2.61,-10.05,6.03,30.06,0.69,67.81
11200,-2.67,-9.81,4.08,25.44,-3.19,66.81
11220,-2.91,-8.59,3.35,22.75,-5.44,65.44
11249,-4.19,-9.65,3.89,20.06,-8.19,64.75
11270,-3.97,-9.40,6.11,16.06,-12.25,64.12
11291,-3.48,-6.19,4.11,13.44,-14.56,62.75
11313,-4.63,-5.65,2.88,10.69,-17.37,60.81
11335,-7.52,-9.76,5.80,7.56,-21.19,59.44
11359,-9.16,-12.32,7.00,3.13,-26.62,58.94
11380,-7.36,-8.11,5.43,1.06,-29.00,58.13
11402,-6.74,-5.60,5.28,358.88,-31.44,56.81
11423,-8.23,-6.05,6.46,356.13,-34.44,55.00
11447,-10.09,-10.74,8.26,353.25,-37.06,53.31
11471,-9.05,-10.95,4.62,349.88,-38.88,51.56
11494,-7.52,-6.16,3.69,348.81,-39.13,50.94
11514,-5.99,-3.82,5.07,347.56,-39.63,50.63
11539,-6.20,-3.46,5.64,345.63,-40.50,49.63
11560,-7.79,-4.54,4.96,342.00,-42.06,46.06
11582,-9.04,-8.13,3.73,339.50,-42.94,43.75
11604,-8.99,-7.92,2.78,337.75,-43.38,41.81
11626,-9.05,-4.89,2.45,336.75,-43.94,40.63
11652,-9.68,-5.93,5.10,335.06,-45.69,40.56
11673,-11.36,-7.86,5.71,334.19,-46.88,40.69
11697,-11.89,-8.72,6.16,334.06,-47.56,41.00
11718,-11.74,-8.35,6.09,334.63,-47.56,41.63
11742,-11.13,-7.28,5.88,336.75,-46.31,43.88
11763,-10.11,-6.07,5.20,338.75,-44.88,45.81
11787,-9.47,-5.07,4.99,341.06,-43.25,47.88
11810,-8.51,-5.09,5.73,344.50,-40.81,51.25
11832,-7.32,-5.83,6.33,346.75,-38.94,53.50
11853,-6.61,-5.81,5.75,348.88,-36.88,55.63
11875,-6.28,-6.62,4.71,350.75,-34.75,57.88
11901,-6.66,-7.33,3.53,352.88,-32.44,59.94
11925,-6.29,-6.24,3.36,357.19,-28.75,62.38
11952,-5.58,-7.00,4.41,0.31,-26.31,64.12
11973,-5.06,-8.24,4.52,5.25,-22.31,66.50
11995,-4.88,-9.18,4.31,8.94,-19.31,67.94
12019,-4.63,-10.13,3.88,13.00,-15.88,69.44
12042,-4.74,-10.48,4.47,20.50,-9.75,71.50
12062,-4.83,-9.68,4.84,26.50,-4.88,72.56
12085,-2.36,-6.10,6.86,32.81,0.44,73.31
12112,-1.17,-5.63,5.36,38.56,6.06,73.56
12133,2.04,-3.58,0.71,45.88,13.88,73.81
12155,2.87,-4.95,-0.02,50.25,18.06,74.19
12177,2.86,-6.40,1.33,54.50,21.19,74.94
12200,3.62,-7.10,4.66,60.69,25.31,75.94
12222,4.37,-6.53,1.91,63.94,28.06,76.37
12242,4.70,-6.38,1.22,66.87,30.69,76.56
12264,4.62,-6.97,1.17,69.81,33.19,76.75
12291,5.02,-6.15,1.91,74.44,36.81,77.12
12312,6.18,-4.75,1.57,77.25,39.19,77.44
12334,7.24,-3.80,0.51,79.69,41.44,77.50
12356,7.36,-3.24,0.58,81.75,43.44,77.31
12377,8.12,-2.12,0.91,83.31,45.13,77.00
12400,9.08,-0.83,0.43,84.31,46.63,76.44
12422,10.53,0.81,1.11,84.44,47.94,75.25
12443,9.97,0.42,0.73,83.31,47.75,74.62
12465,9.48,-0.23,0.66,81.44,46.69,74.06
